Year,Team Number,City,State,Country,Team Name,latitude,longitude
2009,2986,Oklahoma City,Oklahoma,USA,2986: ASTEC Explorers,35.4720306,-97.5210724
2009,2987,Farmington,Minnesota,USA,2987: Rogue Robotics,44.6391907,-93.1443787
2009,2988,Berryville,Virginia,USA,2988: RoboGenesis,39.1513786,-77.9829102
2009,2989,Richfield,Minnesota,USA,2989: Star Tech,44.8810883,-93.2679214
2009,2990,Aumsville,Oregon,USA,2990: Hotwire,44.8408508,-122.8724365
2009,2992,Mandeville,Louisiana,USA,2992: The SS Prometheus,30.3724995,-90.0791092
2009,2993,North Logan,Utah,USA,2993: InTech MegaBots,41.7858582,-111.8337708
2009,2996,Colorado Springs,Colorado,USA,2996: Cougars Gone Wired,38.8334312,-104.8218079
2009,2998,Richmond,Virginia,USA,2998: VikingBots,37.540699,-77.4336472
2009,3000,Louisville,Kentucky,USA,3000: Jeffersontown Robochargers,38.2548599,-85.7664032
2009,3003,Canandaigua,New York,USA,3003: TAN(X),42.8880882,-77.2809372
2009,3004,Bronx,New York,USA,3004: Bronx Knights,40.8372917,-73.8860092
2009,3005,Dallas,Texas,USA,3005: RoboChargers,32.7781487,-96.7954025
2009,3006,Salt Lake City,Utah,USA,3006: Red Rock Robotics,40.7603111,-111.8882217
2009,3007,Oakdale,Minnesota,USA,3007: Robotitans,44.9726105,-92.9641418
2009,3008,Honolulu,Hawaii,USA,3008: Team Magma,21.3048496,-157.8577576
2009,3009,Boulder City,Nevada,USA,3009: High Scalers,35.978611,-114.8340378
2009,3010,Centerburg,Ohio,USA,3010: The Red Plague,40.3047104,-82.6958237
2009,3011,Wiesbaden (US School),Hessen,Germany,3011: RoboWarriors,50.0845985,8.2422895
2009,3015,Spencerport,New York,USA,3015: Ranger Robotics,43.1862183,-77.8047409
2009,3017,Fresh Meadows,New York,USA,3017: Patriots,40.7355499,-73.7778397
2009,3018,Saint Peter,Minnesota,USA,3018: Nordic Storm,44.3267593,-93.9577484
2009,3019,Scottsdale,Arizona,USA,3019: Firebirds,33.4939995,-111.9206924
2009,3021,Escondido,California,USA,3021: The  Agency,33.1231613,-117.0821686
2009,3023,Elk River,Minnesota,USA,3023: STARK Industries,45.3057098,-93.572052
2009,3024,Ashland,Oregon,USA,3024: My Favorite Team,42.1996689,-122.7170334
2009,3026,Delano,Minnesota,USA,3026: Orange Crush,45.0358696,-93.7896881
2009,3027,Ventura,California,USA,3027: Seraphim Systems,34.2808189,-119.2923203
2009,3029,Pharr,Texas,USA,3029: T-STEM Titans,26.1947899,-98.1832428
2009,3034,Kefar Blum,HaZafon (Northern),Israel,3034: Galileo,33.1716995,35.6097984
2009,3035,Corpus Christi,Texas,USA,3035: Droid Rage,27.7964096,-97.4035568
2009,3036,Deer River,Minnesota,USA,3036: DROBA Warriors,47.3327408,-93.7921524
2009,3037,Longview,Texas,USA,3037: GLOBOTS,32.5161896,-94.7638016
2009,3038,North Branch,Minnesota,USA,3038: ICE,45.5114288,-92.9793701
2009,3039,Destrehan,Louisiana,USA,3039: Wildcat Robotics,29.9544106,-90.3879623
2009,3042,Apple Valley,Minnesota,USA,3042: Cobalt Catalysts,44.7436218,-93.2175903
2009,3043,El Paso,Texas,USA,3043: Dragons,31.7591591,-106.4874878
2009,3044,Ballston Spa,New York,USA,3044: Team 0xBE4,43.0024109,-73.8515167
2009,3045,San Mateo,California,USA,3045: The Gear Gremlins,37.5470314,-122.314827
2009,3048,Mesa,Arizona,USA,3048: Cutthroat Robotics,33.4170418,-111.831459
2009,3049,Bremerton,Washington,USA,3049: BremerTron,47.5649986,-122.6274719
2009,3053,Queens Village,New York,USA,3053: VB Stingers,40.7247047,-73.7402954
2009,3054,Grand Marais,Minnesota,USA,3054: IceStorm,47.7504082,-90.3350677
2009,3055,Austin,Minnesota,USA,3055: Furious George,43.6665916,-92.9729767
2009,3056,Crookston,Minnesota,USA,3056: Pirates,47.774231,-96.6064529
2009,3058,Annandale,Minnesota,USA,3058: AnnDroids,45.2613907,-94.1237488
2009,3061,Naperville,Illinois,USA,3061: Huskie Robotics,41.7495499,-88.1640549
2009,3062,Natrona Heights,Pennsylvania,USA,3062: Spartan Robotics,40.621151,-79.7284164
2009,3065,Jatt,HaMerkaz (Central),Israel,3065: Jatt High School,32.0735245,34.8722534
2009,3067,Geneva,Illinois,USA,3067: Robovikes,41.8871918,-88.3051682
2009,3070,Shoreline,Washington,USA,3070: Team Pronto,47.7572403,-122.3447037
2009,3072,Wytheville,Virginia,USA,3072: Backwoods Bots,36.9498405,-81.0835266
2009,3075,Hod-Ha'Sharon,HaMerkaz (Central),Israel,3075: Ha-Dream Team,32.1593018,34.8931999
2009,3081,Bloomington,Minnesota,USA,3081: RoboEagles,44.8211098,-93.3055573
2009,3082,Minnetonka,Minnesota,USA,3082: Chicken Bot Pie,44.9400597,-93.4673233
2009,3083,Maagan Michael,HaZafon (Northern),Israel,3083: Artemis,32.818161,35.3821716
2009,3090,Winona,Minnesota,USA,3090: Ramhawks,44.0512886,-91.638588
2009,3096,Detroit,Michigan,USA,3096: The Village Bulldogs,42.3316803,-83.0479965
2009,3098,Waterford,Michigan,USA,3098: The Captains,42.6699219,-83.3887482
2009,3100,Mendota Heights,Minnesota,USA,3100: Lightning Turtles,44.884079,-93.1493378
2009,3102,Nevis,Minnesota,USA,3102: Tech-No-Tigers,46.9672394,-94.8422928
2009,3103,Houston,Texas,USA,3103: Iron Plaid,29.7604504,-95.3697815
2009,3104,Stamford,Connecticut,USA,3104: The Cyber Rams,41.0518188,-73.5422287
2009,3110,Chicago,Illinois,USA,3110: SeaBots,41.8842506,-87.6324463
2009,3117,Sherbrooke,QuTbec,Canada,3117: Harfangs,45.4021988,-71.9470978
2009,3120,Sherman Oaks,California,USA,3120: RoboKnights,34.1503868,-118.4418106
2009,3122,New Ulm,Minnesota,USA,3122: The Alluminators,44.3122215,-94.461113
2010,3128,San Diego,California,USA,3128: Aluminum Narwhals,32.7156906,-117.1617203
2010,3130,Woodbury,Minnesota,USA,3130: The East Ridge Robotic Ominous RaptorS - the ERRORS,44.9198685,-92.9406128
2010,3131,Gladstone,Oregon,USA,3131: Gladiators,45.3803902,-122.5946426
2010,3132,Sydney,New South Wales,Australia,3132: Thunder Down Under,-33.8740005,151.2030029
2010,3133,Scottsdale,Arizona,USA,3133: Coronado Robotics,33.4939995,-111.9206924
2010,3134,Cass Lake,Minnesota,USA,3134: The Accelerators,47.3824005,-94.61203
2010,3135,Chicago,Illinois,USA,3135: Robotic Colonels,41.8842506,-87.6324463
2010,3136,Ashland,Virginia,USA,3136: Official Robot Constructors of America (ORCA),37.7588501,-77.4793396
2010,3137,Bohemia,New York,USA,3137: T-Birds,40.7657204,-73.1011124
2010,3138,Dayton,Ohio,USA,3138: Innovators Robotics,39.7591095,-84.1944427
2010,3140,Knoxville,Tennessee,USA,3140: Flagship,35.9604912,-83.9209137
2010,3142,Newton,New Jersey,USA,3142: Aperture,41.0585594,-74.7531891
2010,3145,Coeur d'Alene,Idaho,USA,3145: TeraViks,47.6716805,-116.7758484
2010,3146,Granby,Connecticut,USA,3146: GRANBY GRUNTS,41.9556885,-72.8320923
2010,3147,Munster,Indiana,USA,3147: Munster HorsePower,41.5606613,-87.5044327
2010,3151,Sewell,New Jersey,USA,3151: Cyberstorm,39.7663918,-75.1481934
2010,3152,Idabel,Oklahoma,USA,3152: KTC-Monsters,33.8956985,-94.8290024
2010,3157,Rochester,New York,USA,3157: Eastridge Robotics,43.1557999,-77.6163177
2010,3158,Toluca,Mexico,Mexico,3158: TECBOT,19.2927208,-99.6534729
2010,3160,Grove,Oklahoma,USA,3160: FROG:  FIRST Robotics Organization of Grove,36.5934296,-94.7711029
2010,3161,Oakville,Ontario,Canada,3161: Tronic Titans,43.4813995,-79.626503
2010,3163,Henryetta,Oklahoma,USA,3163: ROARBOTS,35.4398193,-95.9851379
2010,3164,Tampa,Florida,USA,3164: Stealth Tigers,27.9465294,-82.4592667
2010,3166,Sandy,Utah,USA,3166: First Year Ravens,40.5701294,-111.8954697
2010,3167,Philadelphia,Pennsylvania,USA,3167: Mechanical Misfits,39.9522781,-75.1624527
2010,3168,Suffolk,Virginia,USA,3168: Warriors,36.7311516,-76.5889511
2010,3171,Westhampton Beach,New York,USA,3171: HURRICANES,40.8096085,-72.6414566
2010,3172,Salina,Kansas,USA,3172: HorsePOWER,38.8405418,-97.6097031
2010,3173,Rochester,New York,USA,3173: IgKnighters,43.1557999,-77.6163177
2010,3175,Grosse Pointe Woods,Michigan,USA,3175: Knight Vision,42.4324303,-82.9091187
2010,3176,Brownsburg,Indiana,USA,3176: Purple Precision,39.843071,-86.3971634
2010,3179,Adair,Oklahoma,USA,3179: The A.N.T.,36.4367485,-95.2720871
2010,3180,Trafalgar,Indiana,USA,3180: Blaise of Glory,39.4191818,-86.1581421
2010,3181,Pittsford,New York,USA,3181: Pittsford Panthers,43.0913315,-77.5166626
2010,3182,West Hartford,Connecticut,USA,3182: Athena's Warriors,41.75877,-72.7444305
2010,3184,Burnsville,Minnesota,USA,3184: Blaze Robotics,44.7658501,-93.2747726
2010,3187,Phoenix,Arizona,USA,3187: Titans,33.4482498,-112.075798
2010,3189,Placerville,California,USA,3189: Circuit Breakers,38.7278099,-120.8035812
2010,3192,Tigard,Oregon,USA,3192: Tiger Bytes,45.4250793,-122.7657776
2010,3193,Austintown,Ohio,USA,3193: Falco Tech,41.0974998,-80.7636185
2010,3196,Mooresville,North Carolina,USA,3196: Team SPORK,35.5825195,-80.8146896
2010,3197,Cedarburg,Wisconsin,USA,3197: HexHounds,43.2986183,-87.9883499
2010,3200,Centennial,Colorado,USA,3200: Raptacon,39.5951309,-104.8988419
2010,3201,Hamilton,Ohio,USA,3201: Ross Rambotics,39.4000816,-84.5626373
2010,3202,St. Paul,Minnesota,USA,3202: KnightBots,44.943821,-93.0933228
2010,3204,Jamaica Estates,New York,USA,3204: Steampunk Penguins,40.7241325,-73.7668152
2010,3205,Concord,Massachusetts,USA,3205: Patriots,42.46101,-71.3490524
2010,3206,Woodbury,Minnesota,USA,3206: Royal T-Wrecks,44.9198685,-92.9406128
2010,3211,Yeruham,HaDarom (Southern),Israel,3211: The Y Team,30.8427124,34.8669205
2010,3212,Granite Falls,Minnesota,USA,3212: YME Stingbots,44.8096008,-95.5323029
2010,3215,Greensboro,North Carolina,USA,3215: Apollo,36.0689888,-79.7947006
2010,3216,Missoula,Montana,USA,3216: MR T,46.8727798,-113.9962311
2010,3218,Bonney Lake,Washington,USA,3218: Panther Robotics,47.1917381,-122.170639
2010,3219,Auburn,Washington,USA,3219: TREAD,47.3073997,-122.2304077
2010,3220,Spangle,Washington,USA,3220: Mechanics of Mayhem,47.4290886,-117.3803406
2010,3221,Kent,Washington,USA,3221: KM Royals,47.3802795,-122.2374191
2010,3223,Silverdale,Washington,USA,3223: Retrobotics,47.6514893,-122.6929932
2010,3225,West Valley City,Utah,USA,3225: Wolverine Robotics,40.6941986,-111.9578934
2010,3229,Holly Springs,North Carolina,USA,3229: Hawktimus Prime,35.6521988,-78.83358
2010,3230,Salt Lake City,Utah,USA,3230: PrototypeX,40.7603111,-111.8882217
2010,3233,Satellite Beach,Florida,USA,3233: Bots of the Round Table,28.1723404,-80.6033096
2010,3234,Lowell,Michigan,USA,3234: Red Arrows,42.9346695,-85.336853
2010,3236,Franklin,Massachusetts,USA,3236: TRIFORCE,42.0800285,-71.3810577
2010,3237,Spanaway,Washington,USA,3237: Bionic Braves,47.0648994,-122.4102173
2010,3238,Anacortes,Washington,USA,3238: Cyborg Ferrets,48.5174789,-122.6117325
2010,3239,Layton,Utah,USA,3239: Birds of Prey,41.0659294,-111.9610214
2010,3240,San Antonio,Texas,USA,3240: Team Orion,29.4245796,-98.4946136
2010,3241,Ogden,Utah,USA,3241: Davinci Dragon Army,41.2223587,-111.9704819
2010,3242,Ocala,Florida,USA,3242: ILLUMICATS,29.1875191,-82.1403885
2010,3243,Salt Lake City,Utah,USA,3243: Amperes,40.7603111,-111.8882217
2010,3244,St. Cloud,Minnesota,USA,3244: Granite City Gear Heads,45.5542984,-94.1343994
2010,3245,Sandy,Utah,USA,3245: Ravens,40.5701294,-111.8954697
2010,3247,Shawnee,Oklahoma,USA,3247: Robopack,35.3320007,-96.9248428
2010,3250,Sacramento,California,USA,3250: Kennedy Robotics,38.5793304,-121.4908981
2010,3251,Salmon,Idaho,USA,3251: Savage Pride,45.1766701,-113.8966217
2010,3255,Escondido,California,USA,3255: Super NURDs,33.1231613,-117.0821686
2010,3256,San Jose,California,USA,3256: WarriorBorgs,37.3385811,-121.8855667
2010,3257,Lincoln,California,USA,3257: Vortechs,38.8911591,-121.2928085
2010,3258,Martinsville,Virginia,USA,3258: MADawgs,36.6899605,-79.8688126
2010,3259,Somerset,Kentucky,USA,3259: Thoroughbots,37.093399,-84.6008377
2010,3260,Pittsburgh,Pennsylvania,USA,3260: SHARP,40.4383392,-79.997467
2010,3265,Powder Springs,Georgia,USA,3265: Techno Tribe,33.8601303,-84.6843796
2010,3266,Eaton,Ohio,USA,3266: Robots-R-Us,39.7449684,-84.6364899
2010,3267,Silver Bay,Minnesota,USA,3267: Mariner Robotics,47.2934418,-91.2689972
2010,3268,Kenmore,Washington,USA,3268: Vahallabots,47.7587585,-122.2436905
2010,3274,Harrisonburg,Virginia,USA,3274: Rocktown Robotics,38.4515305,-78.8690414
2010,3275,Cass Lake,Minnesota,USA,3275: The Regulators,47.3824005,-94.61203
2010,3276,New London,Minnesota,USA,3276: TOOLCATS,45.3011017,-94.9441986
2010,3277,Thief River Falls,Minnesota,USA,3277: ProDigi,48.1191292,-96.1807709
2010,3278,Detroit Lakes,Minnesota,USA,3278: QWERTY Robotics,46.8194809,-95.8452377
2010,3282,Dallas,Texas,USA,3282: Dallas Robo Tigers,32.7781487,-96.7954025
2010,3283,Clarksburg,Maryland,USA,3283: 3283 Coyote Robotix,39.2380714,-77.2785721
2010,3284,Camdenton,Missouri,USA,3284: Camdenton 4H LASER,38.0080185,-92.7443771
2010,3288,Big Piney,Wyoming,USA,3288: Punchers,42.538269,-110.1128998
2010,3289,Draper,Utah,USA,3289: Soaring Eagle,40.5241394,-111.866272
2010,3290,Baudette,Minnesota,USA,3290: Robo Bears LOWbotics,48.712471,-94.6039124
2010,3291,Brooklyn Park,Minnesota,USA,3291: Au Pirates,45.1088905,-93.3485718
2010,3292,Benson,Minnesota,USA,3292: The Aluminum Falcon,45.3149796,-95.6008377
2010,3293,Fergus Falls,Minnesota,USA,3293: OtterBots,46.2786217,-96.0723877
2010,3294,Pine River,Minnesota,USA,3294: Backwoods Engineers,46.7189484,-94.4060669
2010,3295,Riverside,California,USA,3295: Poly Techs,33.9816284,-117.3738785
2010,3297,Perham,Minnesota,USA,3297: Full Metal Jackets,46.5943985,-95.5725021
2010,3298,Pipestone,Minnesota,USA,3298: ArrowBots,43.9941292,-96.3171005
2010,3299,Chaska,Minnesota,USA,3299: Warehouse Crew,44.7871895,-93.6018219
2010,3300,Ortonville,Minnesota,USA,3300: Midwest WARRIORS,45.2977982,-96.4381866
2010,3302,Clawson,Michigan,USA,3302: TurboTrojans,42.5369606,-83.1464996
2010,3303,Fresno,California,USA,3303: Metallic Thunder,36.7406807,-119.7857285
2010,3305,El Paso,Texas,USA,3305: Parkland Matador Robotics,31.7591591,-106.4874878
2010,3309,Anaheim,California,USA,3309: Friarbots,33.8327599,-117.9157181
2010,3310,Heath,Texas,USA,3310: Black Hawk Robotics,32.8365517,-96.4751968
2010,3313,Alexandria,Minnesota,USA,3313: Mechatronics,45.889389,-95.3663406
2010,3314,Clifton,New Jersey,USA,3314: Mechanical Mustangs,40.8656311,-74.1602478
2010,3316,Tel Aviv,Tel-Aviv,Israel,3316: D-Bug,32.0852585,34.7901306
2010,3318,Lawrenceville,Georgia,USA,3318: RoboDragons,33.9525795,-83.987999
2010,3319,Huntsville,Alabama,USA,3319: G.R.E.A.T. (Grissom Robotics Engineering Applications Team),34.7291298,-86.5849762
2010,3321,Superior,Arizona,USA,3321: Superior Robotics,33.2890015,-111.1007309
2010,3322,Ann Arbor,Michigan,USA,3322: Eagle Imperium,42.2821007,-83.7484665
2010,3323,Litchfield,New Hampshire,USA,3323: Potential Energy,42.8445015,-71.4798813
2010,3324,Columbus,Ohio,USA,3324: The Metrobots,39.9619904,-83.0027466
2010,3328,North Hollywood,California,USA,3328: NohoRobo,34.1942291,-118.391571
2010,3329,Kingsland,Georgia,USA,3329: Wildbots,30.8005695,-81.6903229
2010,3330,St. Charles,Missouri,USA,3330: System of the Corn,38.7829514,-90.4818268
2010,3331,Chapel Hill,North Carolina,USA,3331: Tarheel Robots,35.9274521,-79.0392685
2010,3335,Cypress,Texas,USA,3335: Cy-Borgs,29.97579,-95.6779175
2010,3336,Swansboro,North Carolina,USA,3336: Zimanators,34.6925011,-77.1287079
2010,3337,Baton Rouge,Louisiana,USA,3337: Panthrobotics,30.4433403,-91.1869888
2010,3339,Kfar Yona,HaMerkaz (Central),Israel,3339: BumbleB,32.3167,34.9351006
2010,3340,Union City,New Jersey,USA,3340: UCHS MagneGeeks,40.7738686,-74.0246887
2010,3341,San Diego,California,USA,3341: Option 16,32.7156906,-117.1617203
2010,3344,Fayetteville,Georgia,USA,3344: Robocopz,33.4486504,-84.4545593
2010,3345,San Antonio,Texas,USA,3345: Metal Jackets,29.4245796,-98.4946136
2010,3350,Texarkana,Texas,USA,3350: T-BOTS,33.4255791,-94.0482483
2010,3352,Belvidere,Illinois,USA,3352: Flaming Monkeys 4-H Robotics Club,42.256691,-88.8390732
2010,3354,Queretaro,QuerTtaro,Mexico,3354: TecDroid,20.5921001,-100.3960037
2010,3355,Arlington,Texas,USA,3355: Purple Vipers,32.7355995,-97.1077194
2010,3356,Cleveland,Ohio,USA,3356: MC2STEM Maniacs,41.5047493,-81.6907196
2010,3357,Grand Rapids,Michigan,USA,3357: COMETS,42.9664116,-85.6711807
2010,3359,Portsmouth,Virginia,USA,3359: Royal Robotics,36.8326416,-76.2977066
2010,3360,Sherbrooke,QuTbec,Canada,3360: Hyperion,45.4021988,-71.9470978
2010,3361,Fishersville,Virginia,USA,3361: Governators,38.0995903,-78.9701614
2010,3366,Roscoe,Texas,USA,3366: Plowbots,32.4457016,-100.5389786
2010,3367,White Earth,Minnesota,USA,3367: col,47.0965309,-95.8404922
2010,3368,Mostar,Hercegova?ko-neretvanski kanton,Bosnia-Herzegovina,3368: Spirit of the United Neretva,43.3474007,17.7823009
2010,3370,Irving,Texas,USA,3370: Aftershock,32.8135109,-96.9554977
2010,3373,Warrenton,Virginia,USA,3373: Team RoboHawk,38.7136192,-77.7955093
2010,3374,Jackson,Wyoming,USA,3374: RoboBroncs,43.4797096,-110.7623215
2010,3379,MontrTal,QuTbec,Canada,3379: MTcani-Wolf,45.5172005,-73.5498962
2010,3381,Valders,Wisconsin,USA,3381: Manitowoc County Droid Rage 3381,44.0688705,-87.8819504
2010,3382,MontrTal,QuTbec,Canada,3382: Les BTliers,45.5172005,-73.5498962
2010,3386,MontrTal,QuTbec,Canada,3386: Tornades,45.5172005,-73.5498962
2010,3387,MontrTal,QuTbec,Canada,3387: Les Aigles d'Or,45.5172005,-73.5498962
2010,3388,Gan Yavne,HaMerkaz (Central),Israel,3388: Flash,31.7864208,34.69347
2010,3389,Salisbury,Maryland,USA,3389: TEC Tigers,38.3657303,-75.5953217
2010,3390,Ankara,Ankara,Turkey,3390: ANATOLIAN EAGLEBOTS,39.9429016,32.8605003
2010,3393,Puyallup,Washington,USA,3393: Horns of Havoc,47.1904411,-122.295639
2010,3397,University City,Missouri,USA,3397: Robolions,38.6564713,-90.3101501
2010,3398,Detroit,Michigan,USA,3398: Crushing Crusaders,42.3316803,-83.0479965
2010,3402,Lenoir,North Carolina,USA,3402: ROBOMonkeys,35.915329,-81.5400925
2010,3407,Arden Hills,Minnesota,USA,3407: Mustybots,45.0791702,-93.1582565
2010,3408,Los Angeles,California,USA,3408: Killa-Byte Cubs,34.0534897,-118.2453232
2010,3410,Miami,Florida,USA,3410: L.I.F.E.,25.7748108,-80.197731
2010,3414,Farmington,Michigan,USA,3414: Hackbots,42.4654808,-83.3783188
2010,3417,Austin,Texas,USA,3417: Mechatronics,30.2675896,-97.7429886
2010,3418,Sheboygan Falls,Wisconsin,USA,3418: Robo Riot,43.7286911,-87.8119736
2010,3419,New York,New York,USA,3419: RoHawks,40.7820015,-73.8317032
2011,3451,Sanford,Maine,USA,3451: The ANOMALY,43.43853,-70.7748184
2011,3452,Berrien Springs,Michigan,USA,3452: GreengineerZ,41.9466782,-86.3381195
2011,3453,Winchester,California,USA,3453: DEM BOTS,33.7106514,-117.0849609
2011,3454,Mahtomedi,Minnesota,USA,3454: Z Bots,45.0576782,-92.9548187
2011,3455,Alexandria,Virginia,USA,3455: Robot Revolution,38.8045998,-77.0434113
2011,3457,Lawton,Oklahoma,USA,3457: MacBotics,34.6051788,-98.3899231
2011,3458,Holland,Michigan,USA,3458: Code Blue,42.7730904,-86.1017609
2011,3459,Cary,North Carolina,USA,3459: Team PyroTech,35.7897491,-78.7811584
2011,3461,Bristol,Connecticut,USA,3461: Operation PEACCE Robotics,41.6744919,-72.9461899
2011,3464,Simsbury,Connecticut,USA,3464: Sim-City,41.8798409,-72.8001709
2011,3465,Mustang,Oklahoma,USA,3465: The Omega Factor,35.3917198,-97.7326431
2011,3466,Westford,Massachusetts,USA,3466: Vikings Robotics,42.5826607,-71.437088
2011,3467,Windham,New Hampshire,USA,3467: Windham Windup,42.8001404,-71.3079071
2011,3468,West Monroe,Louisiana,USA,3468: MAGNAtech,32.5040817,-92.1278305
2011,3470,Temecula,California,USA,3470: Cyborg Zombies,33.5024796,-117.1669312
2011,3472,Atizapan de Zaragoza,Mexico,Mexico,3472: Buluk,19.5613594,-99.2461395
2011,3473,Diamond Bar,California,USA,3473: 3473: Team Sprocket,34.0008583,-117.829071
2011,3476,Irvine,California,USA,3476: Code Orange,33.6872406,-117.8258209
2011,3478,San Luis Potosf,San Luis Potosf,Mexico,3478: LamBot,22.14855,-100.9651794
2011,3480,Le=n,Guanajuato,Mexico,3480: ABTOMAT,20.905077,-101.0121002
2011,3481,San Antonio,Texas,USA,3481: Bronc Botz,29.4245796,-98.4946136
2011,3482,Campbell,California,USA,3482: Arrowbotics,37.2884789,-121.9448624
2011,3484,Marysville,Ohio,USA,3484: Short Circuit,40.2352982,-83.3664169
2011,3485,Kansas City,Kansas,USA,3485: Cyclone Robotics,39.1135216,-94.6268234
2011,3486,San Diego,California,USA,3486: STEM&m's,32.7156906,-117.1617203
2011,3487,Plainfield,Indiana,USA,3487: The EarthQuakers,39.7043915,-86.3977585
2011,3488,Orland Park,Illinois,USA,3488: RoboEAGLES,41.6172791,-87.8534698
2011,3489,North Charleston,South Carolina,USA,3489: Category 5,32.8767204,-80.0092773
2011,3490,Summerville,South Carolina,USA,3490: Viper Drive,33.0038986,-80.1688004
2011,3491,Holtville,California,USA,3491: FUTURE Dinos,32.8118896,-115.3802032
